VISUAL_ID,LOTFROMFS,SUBSTRUCTURE_ID,SORT_LOT,SORT_WAFER,SORT_X,SORT_Y,FUSE_ID,Bin Description_119325,Cell ID_119325,Unit Tester Id_119325,Unit Tester Site Id_119325,DevRevStep_119325,Lot_119325,LOTS End Date Time_119325,LOTS End WW_119325,LOTS Temperature_119325,Operation_119325,Program Name_119325,Carrier X_119325,Carrier Y_119325,Sort Partial Wafer ID_119325,Thermal Head Id_119325,Unit TIU_119325,FUNCTIONAL_BIN_119325,INTERFACE_BIN_119325,DATA_BIN_119325,DATA_TOTAL_BIN_119325,INTERFACE_TOTAL_BIN_119325,FUNCTIONAL_TOTAL_BIN_119325,BOMGROUPNAME_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCHIGHV1|PP_DICC_GT_V1_500MA_HIGH_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCHIGHV2|PP_SICC_GT_V2_500MA_HIGH_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCLOWV1|PP_DICC_GT_V1_500MA_LOW_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCLOWV2|PP_SICC_GT_V2_500MA_LOW_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCMIDV1|PP_SICC_GT_V1_500MA_MID_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTDICCMIDV2|PP_SICC_GT_V2_500MA_MID_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V1|PP_SICC_GT_V1_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V2|PP_SICC_GT_V2_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V3|PP_SICC_GT_V3_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_ANADC_E_BEGIN_X_X_NOM_X_GTSICC_24A_V4|PP_SICC_GT_V4_24A_VCCGT_HC|VCCGT_HC|PC_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_CDYN_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_CDYN_GT_V2_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_SICC_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_SICC_GT_V2_119325,UPM_2007_DPMH130P48ULVTINVD4_FULLDIE_0650_MED_119325,UPM_2007_DPMH130P48ULVTINVD4_FULLDIE_0950_MED_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_DICC_GT_V1_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPP_DICC_GT_V2_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPWR_CDYN_119325,PTH_POWER_GXXX::POWER_X_SCREEN_K_BEGIN_X_X_X_X_GT_ICC_CALCPWR_DICC_119325,Material
EFUSE_Q615S1BA_009_-1_9,Q615S1BA1,X,Q615S1BA,009,-1,9,Q615S1BA_009_-1_9,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,11,009T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2115,15.0474,5.7864,8.9276,7.8289,11.7643,0.6519,2.2436,0.9519,1.2344,31.6079,32.2095,0.6519,2.2436,4932.8895,7627.1638,5.7864|7.8289|10.2115,8.9276|11.7643|15.0474,^GT:31.6079%0.7%19.65,^GT:5.7864%0.7%19.65%200%7.8289%0.7%19.65%300%10.2115%0.7%19.65%400,AIO
EFUSE_Q615S1BA_009_-2_-1,Q615S1BA1,X,Q615S1BA,009,-2,-1,Q615S1BA_009_-2_-1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,16,009T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1128,14.8505,5.7327,8.7875,7.7526,11.6237,0.775,2.232,0.9449,1.1915,31.2864,31.9105,0.775,2.232,4859.1212,7539.0146,5.7327|7.7526|10.1128,8.7875|11.6237|14.8505,^GT:31.2864%0.7%20.05,^GT:5.7327%0.7%20.05%200%7.7526%0.7%20.05%300%10.1128%0.7%20.05%400,AIO
EFUSE_Q615S1BA_009_-2_-10,Q615S1BA1,X,Q615S1BA,009,-2,-10,Q615S1BA_009_-2_-10,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,1,8,009T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.179,15.2012,5.7874,9.0939,7.8043,11.9514,1.1774,2.43,0.9509,1.2757,31.3686,32.1437,1.1774,2.43,4919.3076,7603.1957,5.7874|7.8043|10.179,9.0939|11.9514|15.2012,^GT:31.3686%0.7%19.75,^GT:5.7874%0.7%19.75%200%7.8043%0.7%19.75%300%10.179%0.7%19.75%400,AIO
EFUSE_Q615S1BA_009_-2_-11,Q615S1BA1,X,Q615S1BA,009,-2,-11,Q615S1BA_009_-2_-11,B81010004_FAIL_SCN_GT_GXX_CHAIN_ALL_GFXSB_K_BEGIN_HITO_GT_NOM_LFM_HVM_4,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,1,009T02,8B18438-D,EXABAHA008,8101,81,81010004,81010004,81,8101,UNDEFINED,9.9309,14.7616,5.6172,8.7563,7.5916,11.5538,1.3823,2.208,1.0199,1.1446,30.8121,31.6068,1.3823,2.208,4804.5273,7458.8549,5.6172|7.5916|9.9309,8.7563|11.5538|14.7616,^GT:30.8121%0.7%20.1,^GT:5.6172%0.7%20.1%200%7.5916%0.7%20.1%300%9.9309%0.7%20.1%400,AIO
EFUSE_Q615S1BA_009_-2_-2,Q615S1BA1,X,Q615S1BA,009,-2,-2,Q615S1BA_009_-2_-2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,7,009T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1428,14.9183,5.7899,8.8662,7.7843,11.6957,0.6752,2.2535,1.1964,1.252,31.0921,31.8532,0.6752,2.2535,4943.8083,7635.6858,5.7899|7.7843|10.1428,8.8662|11.6957|14.9183,^GT:31.0921%0.7%19.9,^GT:5.7899%0.7%19.9%200%7.7843%0.7%19.9%300%10.1428%0.7%19.9%400,AIO
EFUSE_Q615S1BA_009_-2_-3,Q615S1BA1,X,Q615S1BA,009,-2,-3,Q615S1BA_009_-2_-3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,13,009T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1296,14.9117,5.7771,8.8835,7.8073,11.7048,1.5488,2.2716,0.8881,1.2765,31.0893,31.7274,1.5488,2.2716,4999.4674,7703.0626,5.7771|7.8073|10.1296,8.8835|11.7048|14.9117,^GT:31.0893%0.7%19.15,^GT:5.7771%0.7%19.15%200%7.8073%0.7%19.15%300%10.1296%0.7%19.15%400,AIO
EFUSE_Q615S1BA_009_-2_-4,Q615S1BA1,X,Q615S1BA,009,-2,-4,Q615S1BA_009_-2_-4,B82020000_FAIL_SCN_GT_GXX_CTRL_X_GFXAGG_K_BEGIN_X_X_X_X_X_EVALUATE_4,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,4,009T02,8B28421-D,EXABAHA008,8202,82,82020000,82020000,82,8202,UNDEFINED,10.1437,14.9512,5.7875,8.8982,7.7915,11.7431,1.3038,2.3445,0.9111,1.2637,31.1164,31.8579,1.3038,2.3445,5016.7776,7730.759,5.7874|7.7915|10.1437,8.8982|11.7431|14.9512,^GT:31.1164%0.7%19.65,^GT:5.7874%0.7%19.65%200%7.7915%0.7%19.65%300%10.1437%0.7%19.65%400,AIO
EFUSE_Q615S1BA_009_-2_-5,Q615S1BA1,X,Q615S1BA,009,-2,-5,Q615S1BA_009_-2_-5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,19,009T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1304,14.9542,5.7954,8.9114,7.794,11.7485,1.6671,2.2895,0.9495,1.2544,30.9643,31.8042,1.6671,2.2895,5007.723,7727.5632,5.7954|7.794|10.1304,8.9114|11.7485|14.9542,^GT:30.9643%0.7%19.9,^GT:5.7954%0.7%19.9%200%7.794%0.7%19.9%300%10.1304%0.7%19.9%400,AIO
EFUSE_Q615S1BA_009_-2_-6,Q615S1BA1,X,Q615S1BA,009,-2,-6,Q615S1BA_009_-2_-6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,11,009T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1319,15.0014,5.768,8.9377,7.7956,11.7737,1.7046,2.3136,0.8656,1.2627,31.1707,31.9142,1.7046,2.3135,4992.5433,7708.3888,5.768|7.7956|10.1319,8.9377|11.7737|15.0014,^GT:31.1707%0.7%19.700000000000003,^GT:5.768%0.7%19.700000000000003%200%7.7956%0.7%19.700000000000003%300%10.1319%0.7%19.700000000000003%400,AIO
EFUSE_Q615S1BA_009_-2_-7,Q615S1BA1,X,Q615S1BA,009,-2,-7,Q615S1BA_009_-2_-7,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,18,009T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1811,15.1073,5.8084,9.0271,7.8018,11.8698,1.4617,2.4295,1.2524,1.3091,31.2336,32.0011,1.4617,2.4295,5019.1744,7709.4541,5.8084|7.8018|10.1811,9.0271|11.8698|15.1073,^GT:31.2336%0.7%19.75,^GT:5.8084%0.7%19.75%200%7.8018%0.7%19.75%300%10.1811%0.7%19.75%400,AIO
EFUSE_Q615S1BA_009_-2_-8,Q615S1BA1,X,Q615S1BA,009,-2,-8,Q615S1BA_009_-2_-8,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,6,009T03,8B18438-D,EXABAHA008,302,3,3020001,3030000,3,303,UNDEFINED,10.3003,15.335,5.9207,9.2353,7.9278,12.0893,1.0345,2.5616,1.2133,1.4171,31.2829,32.1037,1.0345,2.5616,5047.1372,7731.2916,5.9207|7.9278|10.3003,9.2353|12.0893|15.335,^GT:31.2829%0.7%20.200000000000003,^GT:5.9207%0.7%20.200000000000003%200%7.9278%0.7%20.200000000000003%300%10.3003%0.7%20.200000000000003%400,AIO
EFUSE_Q615S1BA_009_-2_-9,Q615S1BA1,X,Q615S1BA,009,-2,-9,Q615S1BA_009_-2_-9,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,1,8,009T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2489,15.2983,5.8416,9.1509,7.857,12.0221,1.5146,2.5328,1.2728,1.3428,31.4807,32.3547,1.5146,2.5328,4986.1518,7677.2304,5.8416|7.857|10.2489,9.1509|12.0221|15.2983,^GT:31.4807%0.7%19.35,^GT:5.8416%0.7%19.35%200%7.857%0.7%19.35%300%10.2489%0.7%19.35%400,AIO
EFUSE_Q615S1BA_009_-2_0,Q615S1BA1,X,Q615S1BA,009,-2,0,Q615S1BA_009_-2_0,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,15,009T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.0756,14.8111,5.7135,8.7512,7.7201,11.5752,0.5514,2.1189,0.8657,1.146,31.1586,31.8942,0.5514,2.1189,4808.522,7500.3995,5.7134|7.72|10.0756,8.7512|11.5752|14.8111,^GT:31.1586%0.7%19.700000000000003,^GT:5.7134%0.7%19.700000000000003%200%7.72%0.7%19.700000000000003%300%10.0756%0.7%19.700000000000003%400,AIO
EFUSE_Q615S1BA_009_-2_1,Q615S1BA1,X,Q615S1BA,009,-2,1,Q615S1BA_009_-2_1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,14,009T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.0656,14.7864,5.7031,8.7338,7.711,11.5566,0.9612,2.1493,0.9585,1.1548,31.1607,31.8558,0.9612,2.1493,4840.213,7540.8788,5.7031|7.711|10.0656,8.7338|11.5566|14.7864,^GT:31.1607%0.7%19.25,^GT:5.7031%0.7%19.25%200%7.711%0.7%19.25%300%10.0656%0.7%19.25%400,AIO
EFUSE_Q615S1BA_009_-2_10,Q615S1BA1,X,Q615S1BA,009,-2,10,Q615S1BA_009_-2_10,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,1,13,009T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.0949,14.8163,5.7011,8.7325,7.7078,11.5495,1.5664,2.101,0.7247,1.1405,31.3843,32.02,1.5664,2.101,4862.8495,7548.0692,5.7011|7.7078|10.0949,8.7325|11.5495|14.8163,^GT:31.3843%0.7%19.799999999999997,^GT:5.7011%0.7%19.799999999999997%200%7.7078%0.7%19.799999999999997%300%10.0949%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_009_-2_2,Q615S1BA1,X,Q615S1BA,009,-2,2,Q615S1BA_009_-2_2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,3,009T02,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.089,14.8187,5.7391,8.7909,7.7364,11.6081,0.7593,2.1919,0.8789,1.2101,31.0707,31.7253,0.7593,2.1918,4892.4101,7602.1305,5.7391|7.7364|10.089,8.7909|11.6081|14.8187,^GT:31.0707%0.7%19.799999999999997,^GT:5.7391%0.7%19.799999999999997%200%7.7364%0.7%19.799999999999997%300%10.089%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_009_-2_3,Q615S1BA1,X,Q615S1BA,009,-2,3,Q615S1BA_009_-2_3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,5,8,009T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1361,14.8835,5.7774,8.8441,7.7972,11.6677,0.8517,2.275,1.1756,1.2497,31.1336,31.7863,0.8517,2.275,4954.727,7670.0399,5.7774|7.7972|10.1361,8.8441|11.6677|14.8835,^GT:31.1336%0.7%19.65,^GT:5.7774%0.7%19.65%200%7.7972%0.7%19.65%300%10.1361%0.7%19.65%400,AIO
EFUSE_Q615S1BA_009_-2_4,Q615S1BA1,X,Q615S1BA,009,-2,4,Q615S1BA_009_-2_4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,13,009T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1815,14.9606,5.8232,8.9194,7.8369,11.7433,1.062,2.3376,0.9127,1.3122,31.1307,31.7958,1.062,2.3376,5010.6525,7753.1292,5.8232|7.8369|10.1815,8.9194|11.7433|14.9606,^GT:31.1307%0.7%19.799999999999997,^GT:5.8232%0.7%19.799999999999997%200%7.8369%0.7%19.799999999999997%300%10.1815%0.7%19.799999999999997%400,AIO
EFUSE_Q615S1BA_009_-2_5,Q615S1BA1,X,Q615S1BA,009,-2,5,Q615S1BA_009_-2_5,B65210004_FAIL_ARR_GT_GXX_VRF_GT_VMIN_K_PREHVQK_X_X_NOM_X_ALL_X_0,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,11,009T02,8B28421-D,EXABAHA008,6521,65,65210004,65210004,65,6521,UNDEFINED,10.2318,15.0432,5.8596,8.99,7.8684,11.8209,0.9258,2.3651,1.0815,1.3531,31.23,31.8589,0.9258,2.3651,5046.3382,7783.755,5.8596|7.8684|10.2318,8.99|11.8209|15.0432,^GT:31.23%0.7%20,^GT:5.8596%0.7%20%200%7.8684%0.7%20%300%10.2318%0.7%20%400,AIO
EFUSE_Q615S1BA_009_-2_6,Q615S1BA1,X,Q615S1BA,009,-2,6,Q615S1BA_009_-2_6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,17,009T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1925,14.9997,5.8066,8.928,7.8294,11.7799,1.3581,2.3593,0.901,1.2898,31.3279,31.9563,1.3581,2.3593,5017.3103,7727.2969,5.8066|7.8294|10.1925,8.928|11.7799|14.9997,^GT:31.3279%0.7%19.45,^GT:5.8066%0.7%19.45%200%7.8294%0.7%19.45%300%10.1925%0.7%19.45%400,AIO
EFUSE_Q615S1BA_009_-2_7,Q615S1BA1,X,Q615S1BA,009,-2,7,Q615S1BA_009_-2_7,B19880000_FAIL_TPI_SIU_STATIC_SIUP_X_ICC_K_START_X_X_X_LFM_LOWV_P2_650MV_2,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,13,009T03,8B18438-D,EXABAHA008,1988,19,19880000,19880000,19,1988,UNDEFINED,,,,,,,,,,,,,,,,,,,,,AIO
EFUSE_Q615S1BA_009_-2_8,Q615S1BA1,X,Q615S1BA,009,-2,8,Q615S1BA_009_-2_8,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,1,1,009T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2259,15.0733,5.8253,8.9586,7.8349,11.797,0.9794,2.3136,0.8478,1.2833,31.4329,32.1826,0.9794,2.3136,4976.5646,7688.6818,5.8253|7.8349|10.2259,8.9586|11.797|15.0733,^GT:31.4329%0.7%19.15,^GT:5.8253%0.7%19.15%200%7.8349%0.7%19.15%300%10.2259%0.7%19.15%400,AIO
EFUSE_Q615S1BA_009_-2_9,Q615S1BA1,X,Q615S1BA,009,-2,9,Q615S1BA_009_-2_9,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,12,009T01,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.2019,15.0286,5.7936,8.9003,7.803,11.7501,1.4614,2.2252,1.1953,1.2206,31.4879,32.2542,1.4614,2.2252,4915.8455,7610.1198,5.7936|7.803|10.2019,8.9003|11.7501|15.0286,^GT:31.4879%0.7%19.75,^GT:5.7936%0.7%19.75%200%7.803%0.7%19.75%300%10.2019%0.7%19.75%400,AIO
EFUSE_Q615S1BA_009_-3_-1,Q615S1BA1,X,Q615S1BA,009,-3,-1,Q615S1BA_009_-3_-1,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,15,009T02,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.1332,14.8952,5.766,8.8643,7.78,11.6724,0.6952,2.2534,0.8818,1.2576,31.1943,31.7416,0.6952,2.2534,4947.5366,7639.9467,5.766|7.78|10.1332,8.8643|11.6724|14.8952,^GT:31.1943%0.7%19.25,^GT:5.766%0.7%19.25%200%7.78%0.7%19.25%300%10.1332%0.7%19.25%400,AIO
EFUSE_Q615S1BA_009_-3_-10,Q615S1BA1,X,Q615S1BA,009,-3,-10,Q615S1BA_009_-3_-10,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,7,6,009T02,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.1232,15.0952,5.7514,9.0018,7.7551,11.8421,0.9149,2.3636,1.0999,1.2259,31.2271,32.0705,0.9149,2.3636,4880.6924,7556.0586,5.7514|7.7551|10.1232,9.0018|11.8421|15.0952,^GT:31.2271%0.7%19.25,^GT:5.7514%0.7%19.25%200%7.7551%0.7%19.25%300%10.1232%0.7%19.25%400,AIO
EFUSE_Q615S1BA_009_-3_-2,Q615S1BA1,X,Q615S1BA,009,-3,-2,Q615S1BA_009_-3_-2,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,4,8,009T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1548,14.9322,5.7971,8.8856,7.8,11.7077,0.7864,2.3174,1.0957,1.272,31.1264,31.8242,0.7864,2.3174,4982.4234,7667.3768,5.7971|7.8|10.1548,8.8856|11.7077|14.9322,^GT:31.1264%0.7%19.4,^GT:5.7971%0.7%19.4%200%7.8%0.7%19.4%300%10.1548%0.7%19.4%400,AIO
EFUSE_Q615S1BA_009_-3_-3,Q615S1BA1,X,Q615S1BA,009,-3,-3,Q615S1BA_009_-3_-3,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,3,14,009T01,8B18438-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.1419,14.9306,5.7831,8.8898,7.8048,11.7247,0.9624,2.3149,1.1523,1.2742,31.1343,31.7937,0.9624,2.3149,4998.4021,7709.1877,5.7831|7.8047|10.1419,8.8898|11.7247|14.9306,^GT:31.1343%0.7%19.75,^GT:5.7831%0.7%19.75%200%7.8047%0.7%19.75%300%10.1419%0.7%19.75%400,AIO
EFUSE_Q615S1BA_009_-3_-4,Q615S1BA1,X,Q615S1BA,009,-3,-4,Q615S1BA_009_-3_-4,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,5,009T02,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1125,14.9089,5.7701,8.875,7.7609,11.6972,1.4743,2.3163,1.0893,1.2422,31.0171,31.7574,1.4743,2.3163,5008.522,7728.8948,5.7701|7.7609|10.1125,8.875|11.6972|14.9089,^GT:31.0171%0.7%18.8,^GT:5.7701%0.7%18.8%200%7.7609%0.7%18.8%300%10.1125%0.7%18.8%400,AIO
EFUSE_Q615S1BA_009_-3_-5,Q615S1BA1,X,Q615S1BA,009,-3,-5,Q615S1BA_009_-3_-5,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,18,009T03,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.0826,14.9144,5.7489,8.8789,7.7532,11.7043,1.4674,2.2826,0.8687,1.2421,30.955,31.7658,1.4674,2.2826,5008.7883,7719.0413,5.7489|7.7532|10.0826,8.8789|11.7043|14.9144,^GT:30.955%0.7%19.05,^GT:5.7489%0.7%19.05%200%7.7532%0.7%19.05%300%10.0826%0.7%19.05%400,AIO
EFUSE_Q615S1BA_009_-3_-6,Q615S1BA1,X,Q615S1BA,009,-3,-6,Q615S1BA_009_-3_-6,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,12,009T01,8B28421-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.1222,15.0073,5.7615,8.9541,7.7676,11.801,1.3768,2.3636,1.1874,1.2788,31.1486,31.8589,1.3768,2.3636,5015.9787,7709.1877,5.7614|7.7676|10.1222,8.9541|11.801|15.0073,^GT:31.1486%0.7%19,^GT:5.7614%0.7%19%200%7.7676%0.7%19%300%10.1222%0.7%19%400,AIO
EFUSE_Q615S1BA_009_-3_-7,Q615S1BA1,X,Q615S1BA,009,-3,-7,Q615S1BA_009_-3_-7,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,6,17,009T02,8B28421-D,EXABAHA008,301,3,3010001,3030000,3,303,UNDEFINED,10.2358,15.231,5.8458,9.1664,7.8773,12.0108,1.0058,2.5361,1.33,1.3818,31.3571,31.9195,1.0058,2.5361,5030.8921,7719.8402,5.8458|7.8773|10.2358,9.1663|12.0108|15.231,^GT:31.3571%0.7%19.6,^GT:5.8458%0.7%19.6%200%7.8773%0.7%19.6%300%10.2358%0.7%19.6%400,AIO
EFUSE_Q615S1BA_009_-3_-8,Q615S1BA1,X,Q615S1BA,009,-3,-8,Q615S1BA_009_-3_-8,,SDC2119,HDS2262,C101,8PL7CVA,Q615S1BA1,2026-08-12 04:41:10-07:00,202633,20.00,119325,NGXSDJXA0H80B002632,2,7,009T03,8B18438-D,EXABAHA008,101,1,1010001,1010000,1,101,UNDEFINED,10.283,15.3392,5.8951,9.2346,7.9136,12.0991,0.9669,2.5973,0.9847,1.4045,31.3421,32.1295,0.9669,2.5973,5034.8868,7725.1664,5.8951|7.9136|10.283,9.2346|12.0991|15.3392,^GT:31.3421%0.7%19.75,^GT:5.8951%0.7%19.75%200%7.9136%0.7%19.75%300%10.283%0.7%19.75%400,AIO
